quote_date,regionDesc,dateStata,dateISO,year,month,p_mean,p_75,p_median,p_25
201703,London,01-03-2017,2017-03-01,2017,3,2.1905882,2.1500001,2.0999999,1.9
201704,London,01-04-2017,2017-04-01,2017,4,2.1905882,2.1500001,2.0999999,1.9
201705,London,01-05-2017,2017-05-01,2017,5,2.2441177,2.2,2.0999999,2
201706,London,01-06-2017,2017-06-01,2017,6,2.2441177,2.2,2.0999999,2
201707,London,01-07-2017,2017-07-01,2017,7,2.2441177,2.2,2.0999999,2
201708,London,01-08-2017,2017-08-01,2017,8,2.2441177,2.2,2.0999999,2
201709,London,01-09-2017,2017-09-01,2017,9,2.2917647,2.25,2.0999999,2
201710,London,01-10-2017,2017-10-01,2017,10,2.2917647,2.25,2.0999999,2
201711,London,01-11-2017,2017-11-01,2017,11,2.2917647,2.25,2.0999999,2
201712,London,01-12-2017,2017-12-01,2017,12,2.2917647,2.25,2.0999999,2
201801,London,01-01-2018,2018-01-01,2018,1,2.3158822,2.25,2.0999999,2.0999999
201802,London,01-02-2018,2018-02-01,2018,2,2.3158822,2.25,2.0999999,2.0999999
201803,London,01-03-2018,2018-03-01,2018,3,2.3158822,2.25,2.0999999,2.0999999
201804,London,01-04-2018,2018-04-01,2018,4,2.3158822,2.25,2.0999999,2.0999999
201805,London,01-05-2018,2018-05-01,2018,5,2.3323529,2.25,2.2,2.0999999
201806,London,01-06-2018,2018-06-01,2018,6,2.3323529,2.25,2.2,2.0999999
201807,London,01-07-2018,2018-07-01,2018,7,2.3323529,2.25,2.2,2.0999999
201808,London,01-08-2018,2018-08-01,2018,8,2.3323529,2.25,2.2,2.0999999
201809,London,01-09-2018,2018-09-01,2018,9,2.3547058,2.3,2.2,2.1300001
201810,London,01-10-2018,2018-10-01,2018,10,2.3547058,2.3,2.2,2.1300001
201811,London,01-11-2018,2018-11-01,2018,11,2.3547058,2.3,2.2,2.1300001
201812,London,01-12-2018,2018-12-01,2018,12,2.3547058,2.3,2.2,2.1300001
201901,London,01-01-2019,2019-01-01,2019,1,2.3547058,2.3,2.2,2.0999999
201902,London,01-02-2019,2019-02-01,2019,2,2.3547058,2.3,2.2,2.0999999
201903,London,01-03-2019,2019-03-01,2019,3,2.3547058,2.3,2.2,2.0999999
201904,London,01-04-2019,2019-04-01,2019,4,2.3547058,2.3,2.2,2.0999999
201905,London,01-05-2019,2019-05-01,2019,5,2.3635294,2.3,2.2,2.0999999
201906,London,01-06-2019,2019-06-01,2019,6,2.3635294,2.3,2.2,2.0999999
201907,London,01-07-2019,2019-07-01,2019,7,2.3635294,2.3,2.2,2.0999999
201908,London,01-08-2019,2019-08-01,2019,8,2.3635294,2.3,2.2,2.0999999
201909,London,01-09-2019,2019-09-01,2019,9,2.4081249,2.3249998,2.3,2.1900001
201910,London,01-10-2019,2019-10-01,2019,10,2.4047058,2.3499999,2.3,2.2
201911,London,01-11-2019,2019-11-01,2019,11,2.4047058,2.3499999,2.3,2.2
201912,London,01-12-2019,2019-12-01,2019,12,2.4047058,2.3499999,2.3,2.2
202001,London,01-01-2020,2020-01-01,2020,1,2.454375,2.3499999,2.3,2.25
202002,London,01-02-2020,2020-02-01,2020,2,2.4158823,2.3499999,2.3,2.2
202003,London,01-03-2020,2020-03-01,2020,3,2.4158823,2.3499999,2.3,2.2
202007,London,01-07-2020,2020-07-01,2020,7,2.243,2.3,2.3,2.22
202008,London,01-08-2020,2020-08-01,2020,8,2.243,2.3,2.3,2.22
202009,London,01-09-2020,2020-09-01,2020,9,2.4182353,2.3499999,2.3,2.22
202010,London,01-10-2020,2020-10-01,2020,10,2.4182353,2.3499999,2.3,2.22
202011,London,01-11-2020,2020-11-01,2020,11,2.4100001,2.3499999,2.3,2.22
202012,London,01-12-2020,2020-12-01,2020,12,2.4100001,2.3499999,2.3,2.22
202104,London,01-04-2021,2021-04-01,2021,4,2.4100001,2.3499999,2.3,2.22
202105,London,01-05-2021,2021-05-01,2021,5,2.2581251,2.3249998,2.3,2.2449999
202106,London,01-06-2021,2021-06-01,2021,6,2.271111,2.3499999,2.3,2.27
202107,London,01-07-2021,2021-07-01,2021,7,2.271111,2.3499999,2.3,2.27
202108,London,01-08-2021,2021-08-01,2021,8,2.271111,2.3499999,2.3,2.27
202109,London,01-09-2021,2021-09-01,2021,9,2.2822223,2.3599999,2.3249998,2.23
202110,London,01-10-2021,2021-10-01,2021,10,2.2822223,2.3599999,2.3249998,2.23
202111,London,01-11-2021,2021-11-01,2021,11,2.2822223,2.3599999,2.3249998,2.23
202112,London,01-12-2021,2021-12-01,2021,12,2.2822223,2.3599999,2.3249998,2.23
202201,London,01-01-2022,2022-01-01,2022,1,2.3072221,2.4000001,2.3499999,2.23
202202,London,01-02-2022,2022-02-01,2022,2,2.3072221,2.4000001,2.3499999,2.23
202203,London,01-03-2022,2022-03-01,2022,3,2.3072221,2.4000001,2.3499999,2.23
202204,London,01-04-2022,2022-04-01,2022,4,2.3072221,2.4000001,2.3499999,2.23
202205,London,01-05-2022,2022-05-01,2022,5,2.3127778,2.45,2.3499999,2.24
202206,London,01-06-2022,2022-06-01,2022,6,2.3127778,2.45,2.3499999,2.24
202207,London,01-07-2022,2022-07-01,2022,7,2.3127778,2.45,2.3499999,2.24
202208,London,01-08-2022,2022-08-01,2022,8,2.3127778,2.45,2.3499999,2.24
202209,London,01-09-2022,2022-09-01,2022,9,2.335,2.45,2.355,2.24
202210,London,01-10-2022,2022-10-01,2022,10,2.335,2.45,2.355,2.24
200302,North,01-02-2003,2003-02-01,2003,2,1.3635714,1.35,1.35,1.2
200303,North,01-03-2003,2003-03-01,2003,3,1.3635714,1.35,1.35,1.2
200304,North,01-04-2003,2003-04-01,2003,4,1.365,1.35,1.35,1.2750001
200305,North,01-05-2003,2003-05-01,2003,5,1.37125,1.35,1.35,1.325
200306,North,01-06-2003,2003-06-01,2003,6,1.37125,1.35,1.35,1.325
200307,North,01-07-2003,2003-07-01,2003,7,1.37125,1.35,1.35,1.325
200308,North,01-08-2003,2003-08-01,2003,8,1.37,1.35,1.35,1.35
200309,North,01-09-2003,2003-09-01,2003,9,1.3975,1.45,1.35,1.25
200310,North,01-10-2003,2003-10-01,2003,10,1.40125,1.4,1.4,1.325
200311,North,01-11-2003,2003-11-01,2003,11,1.40125,1.4,1.4,1.325
200312,North,01-12-2003,2003-12-01,2003,12,1.40125,1.4,1.4,1.325
200401,North,01-01-2004,2004-01-01,2004,1,1.408,1.4,1.4,1.3
200402,North,01-02-2004,2004-02-01,2004,2,1.4441177,1.4,1.35,1.3
200403,North,01-03-2004,2004-03-01,2004,3,1.4441177,1.4,1.35,1.3
200404,North,01-04-2004,2004-04-01,2004,4,1.4441177,1.4,1.35,1.3
200405,North,01-05-2004,2004-05-01,2004,5,1.4721428,1.5,1.35,1.35
200406,North,01-06-2004,2004-06-01,2004,6,1.4594117,1.4,1.35,1.35
200407,North,01-07-2004,2004-07-01,2004,7,1.4561111,1.4,1.375,1.35
200408,North,01-08-2004,2004-08-01,2004,8,1.4561111,1.4,1.375,1.35
200409,North,01-09-2004,2004-09-01,2004,9,1.4883333,1.45,1.4000001,1.35
200410,North,01-10-2004,2004-10-01,2004,10,1.4883333,1.45,1.4000001,1.35
200411,North,01-11-2004,2004-11-01,2004,11,1.4883333,1.45,1.4000001,1.35
200412,North,01-12-2004,2004-12-01,2004,12,1.4883333,1.45,1.4000001,1.35
200501,North,01-01-2005,2005-01-01,2005,1,1.4883333,1.45,1.4000001,1.35
200502,North,01-02-2005,2005-02-01,2005,2,1.4883333,1.45,1.4000001,1.35
200503,North,01-03-2005,2005-03-01,2005,3,1.4883333,1.45,1.4000001,1.35
200504,North,01-04-2005,2005-04-01,2005,4,1.4883333,1.45,1.4000001,1.35
200505,North,01-05-2005,2005-05-01,2005,5,1.396875,1.45,1.35,1.35
200506,North,01-06-2005,2005-06-01,2005,6,1.4961112,1.45,1.4000001,1.35
200507,North,01-07-2005,2005-07-01,2005,7,1.4961112,1.45,1.4000001,1.35
200508,North,01-08-2005,2005-08-01,2005,8,1.4961112,1.45,1.4000001,1.35
200509,North,01-09-2005,2005-09-01,2005,9,1.6366667,1.65,1.5,1.425
200510,North,01-10-2005,2005-10-01,2005,10,1.5855556,1.5,1.5,1.45
200511,North,01-11-2005,2005-11-01,2005,11,1.5855556,1.5,1.5,1.45
200512,North,01-12-2005,2005-12-01,2005,12,1.5855556,1.5,1.5,1.45
200601,North,01-01-2006,2006-01-01,2006,1,1.58,1.5,1.5,1.45
200602,North,01-02-2006,2006-02-01,2006,2,1.6783333,1.65,1.5,1.5
200603,North,01-03-2006,2006-03-01,2006,3,1.6783333,1.65,1.5,1.5
200604,North,01-04-2006,2006-04-01,2006,4,1.6783333,1.65,1.5,1.5
200605,North,01-05-2006,2006-05-01,2006,5,1.7057142,1.8,1.5,1.5
200606,North,01-06-2006,2006-06-01,2006,6,1.7057142,1.8,1.5,1.5
200607,North,01-07-2006,2006-07-01,2006,7,1.7057142,1.8,1.5,1.5
200608,North,01-08-2006,2006-08-01,2006,8,1.673125,1.8,1.5,1.5
200609,North,01-09-2006,2006-09-01,2006,9,1.7156249,1.8,1.55,1.5
200610,North,01-10-2006,2006-10-01,2006,10,1.7156249,1.8,1.55,1.5
200611,North,01-11-2006,2006-11-01,2006,11,1.7156249,1.8,1.55,1.5
200612,North,01-12-2006,2006-12-01,2006,12,1.7156249,1.8,1.55,1.5
200701,North,01-01-2007,2007-01-01,2007,1,1.7156249,1.8,1.55,1.5
200702,North,01-02-2007,2007-02-01,2007,2,1.7156249,1.8,1.55,1.5
200703,North,01-03-2007,2007-03-01,2007,3,1.7156249,1.8,1.55,1.5
200704,North,01-04-2007,2007-04-01,2007,4,1.7156249,1.8,1.55,1.5
200705,North,01-05-2007,2007-05-01,2007,5,1.7419355,1.9,1.6,1.55
200706,North,01-06-2007,2007-06-01,2007,6,1.764375,1.9,1.6,1.55
200707,North,01-07-2007,2007-07-01,2007,7,1.764375,1.9,1.6,1.55
200708,North,01-08-2007,2007-08-01,2007,8,1.764375,1.9,1.6,1.55
200709,North,01-09-2007,2007-09-01,2007,9,1.8033333,1.9,1.65,1.6
200710,North,01-10-2007,2007-10-01,2007,10,1.8016129,1.9,1.65,1.6
200711,North,01-11-2007,2007-11-01,2007,11,1.8016129,1.9,1.65,1.6
200712,North,01-12-2007,2007-12-01,2007,12,1.8016129,1.9,1.65,1.6
200801,North,01-01-2008,2008-01-01,2008,1,1.7382352,1.9,1.7,1.65
200802,North,01-02-2008,2008-02-01,2008,2,1.7382352,1.9,1.7,1.65
200803,North,01-03-2008,2008-03-01,2008,3,1.7382352,1.9,1.7,1.65
200804,North,01-04-2008,2008-04-01,2008,4,1.7382352,1.9,1.7,1.65
200805,North,01-05-2008,2008-05-01,2008,5,1.7588235,1.9,1.75,1.65
200806,North,01-06-2008,2008-06-01,2008,6,1.7588235,1.9,1.75,1.65
200807,North,01-07-2008,2008-07-01,2008,7,1.7588235,1.9,1.75,1.65
200808,North,01-08-2008,2008-08-01,2008,8,1.7588235,1.9,1.75,1.65
200809,North,01-09-2008,2008-09-01,2008,9,1.8029412,1.9,1.75,1.75
200810,North,01-10-2008,2008-10-01,2008,10,1.8029412,1.9,1.75,1.75
200811,North,01-11-2008,2008-11-01,2008,11,1.8029412,1.9,1.75,1.75
200812,North,01-12-2008,2008-12-01,2008,12,1.8027778,1.9,1.75,1.75
200901,North,01-01-2009,2009-01-01,2009,1,1.8005556,1.9,1.75,1.75
200902,North,01-02-2009,2009-02-01,2009,2,1.8005556,1.9,1.75,1.75
200903,North,01-03-2009,2009-03-01,2009,3,1.8005556,1.9,1.75,1.75
200904,North,01-04-2009,2009-04-01,2009,4,1.8005556,1.9,1.75,1.75
200905,North,01-05-2009,2009-05-01,2009,5,1.8033333,1.9,1.8,1.75
200906,North,01-06-2009,2009-06-01,2009,6,1.8033333,1.9,1.8,1.75
200907,North,01-07-2009,2009-07-01,2009,7,1.8033333,1.9,1.8,1.75
200908,North,01-08-2009,2009-08-01,2009,8,1.8033333,1.9,1.8,1.75
200909,North,01-09-2009,2009-09-01,2009,9,1.8527777,1.9,1.85,1.8
200910,North,01-10-2009,2009-10-01,2009,10,1.8527777,1.9,1.85,1.8
200911,North,01-11-2009,2009-11-01,2009,11,1.8527777,1.9,1.85,1.8
200912,North,01-12-2009,2009-12-01,2009,12,1.8527777,1.9,1.85,1.8
201001,North,01-01-2010,2010-01-01,2010,1,1.8416667,1.9,1.85,1.8
201002,North,01-02-2010,2010-02-01,2010,2,1.8416667,1.9,1.85,1.8
201003,North,01-03-2010,2010-03-01,2010,3,1.8416667,1.9,1.85,1.8
201004,North,01-04-2010,2010-04-01,2010,4,1.8416667,1.9,1.85,1.8
201005,North,01-05-2010,2010-05-01,2010,5,1.85,1.9,1.85,1.85
201006,North,01-06-2010,2010-06-01,2010,6,1.85,1.9,1.85,1.85
201007,North,01-07-2010,2010-07-01,2010,7,1.85,1.9,1.85,1.85
201008,North,01-08-2010,2010-08-01,2010,8,1.85,1.9,1.85,1.85
201009,North,01-09-2010,2010-09-01,2010,9,1.8705883,1.95,1.85,1.85
201010,North,01-10-2010,2010-10-01,2010,10,1.8705883,1.95,1.85,1.85
201011,North,01-11-2010,2010-11-01,2010,11,1.8705883,1.95,1.85,1.85
201012,North,01-12-2010,2010-12-01,2010,12,1.8705883,1.95,1.85,1.85
201101,North,01-01-2011,2011-01-01,2011,1,1.8705883,1.95,1.85,1.85
201102,North,01-02-2011,2011-02-01,2011,2,1.8705883,1.95,1.85,1.85
201103,North,01-03-2011,2011-03-01,2011,3,1.8555555,1.95,1.85,1.85
201104,North,01-04-2011,2011-04-01,2011,4,1.8555555,1.95,1.85,1.85
201105,North,01-05-2011,2011-05-01,2011,5,1.8888888,1.95,1.875,1.85
201106,North,01-06-2011,2011-06-01,2011,6,1.8888888,1.95,1.875,1.85
201107,North,01-07-2011,2011-07-01,2011,7,1.8888888,1.95,1.875,1.85
201108,North,01-08-2011,2011-08-01,2011,8,1.8888888,1.95,1.875,1.85
201109,North,01-09-2011,2011-09-01,2011,9,1.928125,1.975,1.95,1.9
201110,North,01-10-2011,2011-10-01,2011,10,1.9294118,1.95,1.95,1.9
201111,North,01-11-2011,2011-11-01,2011,11,1.9305556,1.95,1.95,1.9
201112,North,01-12-2011,2011-12-01,2011,12,1.9305556,1.95,1.95,1.9
201201,North,01-01-2012,2012-01-01,2012,1,1.9305556,1.95,1.95,1.9
201202,North,01-02-2012,2012-02-01,2012,2,1.9305556,1.95,1.95,1.9
201203,North,01-03-2012,2012-03-01,2012,3,1.9305556,1.95,1.95,1.9
201204,North,01-04-2012,2012-04-01,2012,4,1.9305556,1.95,1.95,1.9
201205,North,01-05-2012,2012-05-01,2012,5,1.9361111,1.95,1.95,1.95
201206,North,01-06-2012,2012-06-01,2012,6,1.9361111,1.95,1.95,1.95
201207,North,01-07-2012,2012-07-01,2012,7,1.9361111,1.95,1.95,1.95
201208,North,01-08-2012,2012-08-01,2012,8,1.9361111,1.95,1.95,1.95
201209,North,01-09-2012,2012-09-01,2012,9,1.975,2,2,1.95
201210,North,01-10-2012,2012-10-01,2012,10,1.975,2,2,1.95
201211,North,01-11-2012,2012-11-01,2012,11,1.975,2,2,1.95
201212,North,01-12-2012,2012-12-01,2012,12,1.975,2,2,1.95
201301,North,01-01-2013,2013-01-01,2013,1,1.975,2,2,1.95
201302,North,01-02-2013,2013-02-01,2013,2,1.975,2,2,1.95
201303,North,01-03-2013,2013-03-01,2013,3,1.975,2,2,1.95
201304,North,01-04-2013,2013-04-01,2013,4,1.975,2,2,1.95
201305,North,01-05-2013,2013-05-01,2013,5,1.975,2,2,1.95
201306,North,01-06-2013,2013-06-01,2013,6,1.975,2,2,1.95
201307,North,01-07-2013,2013-07-01,2013,7,1.975,2,2,1.95
201308,North,01-08-2013,2013-08-01,2013,8,1.975,2,2,1.95
201309,North,01-09-2013,2013-09-01,2013,9,2.0083332,2.05,2.0250001,2
201310,North,01-10-2013,2013-10-01,2013,10,2.0083332,2.05,2.0250001,2
201311,North,01-11-2013,2013-11-01,2013,11,2.0083332,2.05,2.0250001,2
201312,North,01-12-2013,2013-12-01,2013,12,2.0083332,2.05,2.0250001,2
201401,North,01-01-2014,2014-01-01,2014,1,2.0083332,2.05,2.0250001,2
201402,North,01-02-2014,2014-02-01,2014,2,2.0083332,2.05,2.0250001,2
201403,North,01-03-2014,2014-03-01,2014,3,2.0083332,2.05,2.0250001,2
201404,North,01-04-2014,2014-04-01,2014,4,2.0083332,2.05,2.0250001,2
201405,North,01-05-2014,2014-05-01,2014,5,2.0083332,2.05,2.0250001,2
201406,North,01-06-2014,2014-06-01,2014,6,2.0083332,2.05,2.0250001,2
201407,North,01-07-2014,2014-07-01,2014,7,2.0083332,2.05,2.0250001,2
201408,North,01-08-2014,2014-08-01,2014,8,2.0083332,2.05,2.0250001,2
201409,North,01-09-2014,2014-09-01,2014,9,2.0516667,2.1500001,2.0549998,2
201410,North,01-10-2014,2014-10-01,2014,10,2.0516667,2.1500001,2.0549998,2
201411,North,01-11-2014,2014-11-01,2014,11,2.0516667,2.1500001,2.0549998,2
201412,North,01-12-2014,2014-12-01,2014,12,2.0516667,2.1500001,2.0549998,2
201501,North,01-01-2015,2015-01-01,2015,1,2.0350001,2.0599999,2.05,2
201502,North,01-02-2015,2015-02-01,2015,2,2.0350001,2.0599999,2.05,2
201503,North,01-03-2015,2015-03-01,2015,3,2.0350001,2.0599999,2.05,2
201504,North,01-04-2015,2015-04-01,2015,4,2.0350001,2.0599999,2.05,2
201505,North,01-05-2015,2015-05-01,2015,5,2.0350001,2.0599999,2.05,2
201506,North,01-06-2015,2015-06-01,2015,6,2.0350001,2.0599999,2.05,2
201507,North,01-07-2015,2015-07-01,2015,7,2.0350001,2.0599999,2.05,2
201508,North,01-08-2015,2015-08-01,2015,8,2.0350001,2.0599999,2.05,2
201509,North,01-09-2015,2015-09-01,2015,9,2.0550001,2.0799999,2.05,2
201510,North,01-10-2015,2015-10-01,2015,10,2.0550001,2.0799999,2.05,2
201511,North,01-11-2015,2015-11-01,2015,11,2.0550001,2.0799999,2.05,2
201512,North,01-12-2015,2015-12-01,2015,12,2.0550001,2.0799999,2.05,2
201601,North,01-01-2016,2016-01-01,2016,1,2.0883334,2.2,2.0650001,2
201602,North,01-02-2016,2016-02-01,2016,2,2.0883334,2.2,2.0650001,2
201603,North,01-03-2016,2016-03-01,2016,3,2.0883334,2.2,2.0650001,2
201604,North,01-04-2016,2016-04-01,2016,4,2.0883334,2.2,2.0650001,2
201605,North,01-05-2016,2016-05-01,2016,5,2.0883334,2.2,2.0650001,2
201606,North,01-06-2016,2016-06-01,2016,6,2.0883334,2.2,2.0650001,2
201607,North,01-07-2016,2016-07-01,2016,7,2.0883334,2.2,2.0650001,2
201608,North,01-08-2016,2016-08-01,2016,8,2.0883334,2.2,2.0650001,2
201609,North,01-09-2016,2016-09-01,2016,9,2.1083333,2.25,2.0749998,2
201610,North,01-10-2016,2016-10-01,2016,10,2.1083333,2.25,2.0749998,2
201611,North,01-11-2016,2016-11-01,2016,11,2.1083333,2.25,2.0749998,2
201612,North,01-12-2016,2016-12-01,2016,12,2.1083333,2.25,2.0749998,2
201701,North,01-01-2017,2017-01-01,2017,1,2.1083333,2.25,2.0749998,2
201702,North,01-02-2017,2017-02-01,2017,2,2.1083333,2.25,2.0749998,2
201703,North,01-03-2017,2017-03-01,2017,3,2.1083333,2.25,2.0749998,2
201704,North,01-04-2017,2017-04-01,2017,4,2.1083333,2.25,2.0749998,2
201705,North,01-05-2017,2017-05-01,2017,5,2.0833333,2.0999999,2.05,2
201706,North,01-06-2017,2017-06-01,2017,6,2.0833333,2.0999999,2.05,2
201707,North,01-07-2017,2017-07-01,2017,7,2.0833333,2.0999999,2.05,2
201708,North,01-08-2017,2017-08-01,2017,8,2.0833333,2.0999999,2.05,2
201709,North,01-09-2017,2017-09-01,2017,9,2.0833333,2.0999999,2.05,2
201710,North,01-10-2017,2017-10-01,2017,10,2.0833333,2.0999999,2.05,2
201711,North,01-11-2017,2017-11-01,2017,11,2.0833333,2.0999999,2.05,2
201712,North,01-12-2017,2017-12-01,2017,12,2.0833333,2.0999999,2.05,2
201801,North,01-01-2018,2018-01-01,2018,1,2.0916667,2.1500001,2.05,2
201802,North,01-02-2018,2018-02-01,2018,2,2.0916667,2.1500001,2.05,2
201803,North,01-03-2018,2018-03-01,2018,3,2.0916667,2.1500001,2.05,2
201804,North,01-04-2018,2018-04-01,2018,4,2.0916667,2.1500001,2.05,2
201805,North,01-05-2018,2018-05-01,2018,5,2.125,2.2,2.0999999,2.05
201806,North,01-06-2018,2018-06-01,2018,6,2.125,2.2,2.0999999,2.05
201807,North,01-07-2018,2018-07-01,2018,7,2.125,2.2,2.0999999,2.05
201808,North,01-08-2018,2018-08-01,2018,8,2.125,2.2,2.0999999,2.05
201809,North,01-09-2018,2018-09-01,2018,9,2.1833334,2.2,2.2,2.0999999
201810,North,01-10-2018,2018-10-01,2018,10,2.1833334,2.2,2.2,2.0999999
201811,North,01-11-2018,2018-11-01,2018,11,2.1833334,2.2,2.2,2.0999999
201812,North,01-12-2018,2018-12-01,2018,12,2.1833334,2.2,2.2,2.0999999
201901,North,01-01-2019,2019-01-01,2019,1,2.1833334,2.2,2.2,2.0999999
201902,North,01-02-2019,2019-02-01,2019,2,2.1833334,2.2,2.2,2.0999999
201903,North,01-03-2019,2019-03-01,2019,3,2.1833334,2.2,2.2,2.0999999
201904,North,01-04-2019,2019-04-01,2019,4,2.1833334,2.2,2.2,2.0999999
201905,North,01-05-2019,2019-05-01,2019,5,2.2249999,2.3499999,2.2,2.2
201906,North,01-06-2019,2019-06-01,2019,6,2.2249999,2.3499999,2.2,2.2
201907,North,01-07-2019,2019-07-01,2019,7,2.2249999,2.3499999,2.2,2.2
201908,North,01-08-2019,2019-08-01,2019,8,2.2249999,2.3499999,2.2,2.2
201909,North,01-09-2019,2019-09-01,2019,9,2.2249999,2.25,2.2,2.2
201910,North,01-10-2019,2019-10-01,2019,10,2.2249999,2.25,2.2,2.2
201911,North,01-11-2019,2019-11-01,2019,11,2.2249999,2.25,2.2,2.2
201912,North,01-12-2019,2019-12-01,2019,12,2.2249999,2.25,2.2,2.2
202001,North,01-01-2020,2020-01-01,2020,1,2.2249999,2.25,2.2,2.2
202002,North,01-02-2020,2020-02-01,2020,2,2.2249999,2.25,2.2,2.2
202003,North,01-03-2020,2020-03-01,2020,3,2.2249999,2.25,2.2,2.2
202007,North,01-07-2020,2020-07-01,2020,7,2.25,2.5,2.25,2
202008,North,01-08-2020,2020-08-01,2020,8,2.25,2.5,2.25,2
202009,North,01-09-2020,2020-09-01,2020,9,2.2249999,2.25,2.2,2.2
202010,North,01-10-2020,2020-10-01,2020,10,2.2249999,2.25,2.2,2.2
202011,North,01-11-2020,2020-11-01,2020,11,2.2249999,2.25,2.2,2.2
202012,North,01-12-2020,2020-12-01,2020,12,2.2249999,2.25,2.2,2.2
202104,North,01-04-2021,2021-04-01,2021,4,2.2249999,2.25,2.2,2.2
202105,North,01-05-2021,2021-05-01,2021,5,2.3083334,2.4000001,2.2249999,2.2
202106,North,01-06-2021,2021-06-01,2021,6,2.3083334,2.4000001,2.2249999,2.2
202107,North,01-07-2021,2021-07-01,2021,7,2.3083334,2.4000001,2.2249999,2.2
202108,North,01-08-2021,2021-08-01,2021,8,2.3083334,2.4000001,2.2249999,2.2
202109,North,01-09-2021,2021-09-01,2021,9,2.3083334,2.4000001,2.2249999,2.2
202110,North,01-10-2021,2021-10-01,2021,10,2.3083334,2.4000001,2.2249999,2.2
202111,North,01-11-2021,2021-11-01,2021,11,2.3083334,2.4000001,2.2249999,2.2
202112,North,01-12-2021,2021-12-01,2021,12,2.3083334,2.4000001,2.2249999,2.2
202201,North,01-01-2022,2022-01-01,2022,1,2.3083334,2.4000001,2.2249999,2.2
202202,North,01-02-2022,2022-02-01,2022,2,2.3083334,2.4000001,2.2249999,2.2
202203,North,01-03-2022,2022-03-01,2022,3,2.3083334,2.4000001,2.2249999,2.2
202204,North,01-04-2022,2022-04-01,2022,4,2.3083334,2.4000001,2.2249999,2.2
202205,North,01-05-2022,2022-05-01,2022,5,2.3383334,2.4000001,2.2249999,2.2
202206,North,01-06-2022,2022-06-01,2022,6,2.3383334,2.4000001,2.2249999,2.2
202207,North,01-07-2022,2022-07-01,2022,7,2.3383334,2.4000001,2.2249999,2.2
202208,North,01-08-2022,2022-08-01,2022,8,2.3383334,2.4000001,2.2249999,2.2
202209,North,01-09-2022,2022-09-01,2022,9,2.3633335,2.4000001,2.3000002,2.2
202210,North,01-10-2022,2022-10-01,2022,10,2.3633335,2.4000001,2.3000002,2.2
200302,North West,01-02-2003,2003-02-01,2003,2,1.4530232,1.5,1.5,1.35
200303,North West,01-03-2003,2003-03-01,2003,3,1.4530232,1.5,1.5,1.35
200304,North West,01-04-2003,2003-04-01,2003,4,1.4530232,1.5,1.5,1.35
200305,North West,01-05-2003,2003-05-01,2003,5,1.4669768,1.5,1.5,1.35
200306,North West,01-06-2003,2003-06-01,2003,6,1.4669768,1.5,1.5,1.35
200307,North West,01-07-2003,2003-07-01,2003,7,1.4662222,1.5,1.45,1.4
200308,North West,01-08-2003,2003-08-01,2003,8,1.4662222,1.5,1.45,1.4
200309,North West,01-09-2003,2003-09-01,2003,9,1.5002222,1.5,1.5,1.4
200310,North West,01-10-2003,2003-10-01,2003,10,1.5002222,1.5,1.5,1.4
200311,North West,01-11-2003,2003-11-01,2003,11,1.5002222,1.5,1.5,1.4
200312,North West,01-12-2003,2003-12-01,2003,12,1.5002222,1.5,1.5,1.4
200401,North West,01-01-2004,2004-01-01,2004,1,1.5129091,1.55,1.5,1.4
200402,North West,01-02-2004,2004-02-01,2004,2,1.5133333,1.55,1.5,1.4
200403,North West,01-03-2004,2004-03-01,2004,3,1.5130435,1.55,1.5,1.4
200404,North West,01-04-2004,2004-04-01,2004,4,1.5133333,1.55,1.5,1.4
200405,North West,01-05-2004,2004-05-01,2004,5,1.5175556,1.55,1.5,1.42
200406,North West,01-06-2004,2004-06-01,2004,6,1.5175556,1.55,1.5,1.42
200407,North West,01-07-2004,2004-07-01,2004,7,1.515,1.55,1.5,1.42
200408,North West,01-08-2004,2004-08-01,2004,8,1.515,1.55,1.5,1.42
200409,North West,01-09-2004,2004-09-01,2004,9,1.5422223,1.55,1.5,1.45
200410,North West,01-10-2004,2004-10-01,2004,10,1.5413043,1.55,1.5,1.45
200411,North West,01-11-2004,2004-11-01,2004,11,1.5413043,1.55,1.5,1.45
200412,North West,01-12-2004,2004-12-01,2004,12,1.5413043,1.55,1.5,1.45
200501,North West,01-01-2005,2005-01-01,2005,1,1.5545454,1.55,1.5,1.475
200502,North West,01-02-2005,2005-02-01,2005,2,1.5348485,1.55,1.5,1.45
200503,North West,01-03-2005,2005-03-01,2005,3,1.5343283,1.55,1.5,1.45
200504,North West,01-04-2005,2005-04-01,2005,4,1.5326667,1.55,1.5,1.45
200505,North West,01-05-2005,2005-05-01,2005,5,1.5016394,1.55,1.5,1.45
200506,North West,01-06-2005,2005-06-01,2005,6,1.5538636,1.6,1.5,1.45
200507,North West,01-07-2005,2005-07-01,2005,7,1.5538636,1.6,1.5,1.45
200508,North West,01-08-2005,2005-08-01,2005,8,1.5538636,1.6,1.5,1.45
200509,North West,01-09-2005,2005-09-01,2005,9,1.5806977,1.6,1.55,1.5
200510,North West,01-10-2005,2005-10-01,2005,10,1.5811363,1.6,1.55,1.5
200511,North West,01-11-2005,2005-11-01,2005,11,1.5811363,1.6,1.55,1.5
200512,North West,01-12-2005,2005-12-01,2005,12,1.5811363,1.6,1.55,1.5
